id,text,overall_anxiety,career_path_confusion,salary_gap,workplace_involution,identity_crisis,sentiment,confidence,key_phrases,explanation
137,c 我是小七我xiaoqi啊 10月31日 14:06 来自 微博视频号 美艳熟妇看着星晴发的信息，原本不打算回复的，到今天心情不美丽。 这两天，天天有人莫名其妙的打招呼，上来不是月吗，就是邀请她出去吃宵夜，要么就是问多少。 深更半夜的，让她过去喝点聊聊？她又不是涉世未深的小姑娘，自然懂其中的意思：“发张照片姐姐看看。” 看着对方发来的信息，王腾轻笑一声 展开c 播放视频,0.3,0.2,0.1,0.4,0.3,negative,0.85,心情不美丽; 莫名其妙的打招呼; 深更半夜的，让她过去喝点聊聊？; 发张照片姐姐看看,文本中描述了王腾面对他人频繁且带有暗示性的互动感到不适，表现出对职场中人际关系和边界感的焦虑。虽然没有直接提到职业发展、薪酬或身份认同问题，但‘心情不美丽’和‘深更半夜的，让她过去喝点聊聊？’等表达暗
138,c 勿问来处_ 10月31日 10:51 来自 nova5Pro人像超级夜景 在一座深山处，坐落着一间古老的木屋，屋后是一片绿竹猗猗。薄薄的云雾从山间蔓延开来，围绕在屋顶。 门前一只本在玩耍的灰色小猫突然警觉起来，背部弓起，盯着路口。 原来对面走过来三位行人。 不似出来游玩的旅客有说有笑，他们面容平静，眼神庄重，像有心事。 还没到木屋，就听到竹林里传来久违的 展开c,0.0,0.0,0.0,0.0,0.0,neutral,1.0,,提供的文本是一段描述性文字，讲述一个发生在深山木屋的场景，包含自然环境和人物行为的描写。文中并未提及任何与职场相关的具体信息，如职业发展、薪酬、工作压力或身份认同等。因此，无法从中提取出与职场焦虑相关
139,c 小牮 10月31日 09:47 来自 荣耀Magic7 Pro 火红十月AI大潮 意外让体制外人惬享重阳 乙巳重阳节刚过，回望火红十月，我——“赤诚众小牮”心中感慨万千。“吾爱夕阳红，醉美不过夕阳红”，本月月末感文，便以“火红十月AI大潮意外让体制外人享重阳”为题，与大家唠嗑几句。 先声明，这绝非炒作。二十载网络耕耘，我获得的物质收益寥寥，仅几百 展开c,0.2,0.1,0.3,0.2,0.1,neutral,0.75,二十载网络耕耘，我获得的物质收益寥寥; 绝非炒作,文本整体语气较为中性，作者在回顾十月的经历时提到自己在网络领域有二十载耕耘，但物质收益较少，这可能暗示对薪酬待遇的不满（薪酬落差维度评分0.3）。然而，文中并未明确表达对职业发展方向、职场竞争或身份认
140,c 聂辉华 10月29日 09:23 转赞人数超过100 来自 微博网页版 《透过基层，理解中国》 国考超话#基层治理##基层中国# 新书《基层中国的运行逻辑》今天正式上市了。我希望这本书能让你更好地理解基层的权力运行与治理逻辑，更好地理解体制。以下是书的前言部分。——聂辉华 2025-10-28 我是一名大学教授，每年都要给来自全国各地的大学生和研究生讲课，和他 展开c,0.1,0.1,0.1,0.1,0.1,neutral,0.85,理解基层的权力运行与治理逻辑; 更好地理解体制,文本内容主要围绕一本新书的发布和作者对基层治理的理解进行描述，整体语气较为中性。没有明显表达出职业发展方向不明确、薪酬不满、工作压力大或身份认同问题等焦虑情绪。因此，四个维度的焦虑指数均较低，整体焦虑
141,c 唐盐盐 10月28日 14:28 来自 微博网页版 驻村，往往是基层干部力量的真正源泉 翻遍整个《侯卫东官场笔记》，你会发现，他与村干部有点天然的自来熟。 在益杨，与青林镇的独石、尖山、望日、红坝等村干部工作，不管多难，得到了他们的认可；做新管会主任，与城关镇的村干部，通过让利的形式，度过了新闻采访曝光的危机；到成津做县委书记，与 展开c,0.0,0.0,0.0,0.0,0.0,neutral,0.95,驻村，往往是基层干部力量的真正源泉; 与村干部工作，不管多难，得到了他们的认可,文本内容主要描述了基层干部在驻村工作中与村干部合作的经历，并提到通过努力获得了认可。整体语气较为中性，没有表现出明显的焦虑情绪。四个维度均未出现直接表达焦虑的关键词或语境，因此焦虑指数均为0。
142,c 西梅鉴茶师 10月27日 23:28 为什么男生相亲都没耐心了呢，碰到一点困难就退缩？ 九月份的事情，接触了一个体制内的初中数学老师+班主任。家庭条件不太好，无房无车，住教室宿舍，一般颜值；我有房车且无贷，工作上我能帮助她，但她帮不了我，而且我是本地人，人脉资源优于她。客观条件方面，我几乎都优于她，纯粹是看上她这个人不 展开c,0.4,0.2,0.1,0.3,0.5,negative,0.85,男生相亲都没耐心了呢; 碰到一点困难就退缩; 家庭条件不太好; 无房无车; 住教室宿舍; 纯粹是看上她这个人,文本主要围绕个人在相亲中对对方的不满和焦虑展开，表现出对自身条件与对方差距的担忧（如‘无房无车’、‘住教室宿舍’），以及对对方缺乏坚持的失望（‘碰到一点困难就退缩’）。这反映了身份认同上的焦虑（‘纯粹
143,c 快乐的豆子328 10月27日 16:03 来自 iPhone客户端 在我没有结婚以前我对那些只照顾孩子忽视夫妻关系的人真的嗤之以鼻，可是现实狠狠打脸。我也曾经想夫妻关系是第一位的，但是有了孩子以后，一个几乎缺位的父亲只能由母亲补位。在体制内的我每天要按时上下班，回家要做饭，吃完了还要辅导孩子写作业，写完作业下楼玩耍。一天无数个事情等着你还怎么有心 展开c,0.6,0.3,0.2,0.7,0.6,negative,0.85,现实狠狠打脸; 一个几乎缺位的父亲只能由母亲补位; 一天无数个事情等着还; 对那些只照顾孩子忽视夫妻关系的人真的嗤之以鼻,文本主要表达了作者在家庭与职场之间的压力和无奈，尤其是对育儿责任过重、缺乏支持的焦虑。虽然没有直接提到职业发展或薪酬问题，但通过描述日常生活的沉重负担，可以推断出工作压力大（职场内卷）和身份认同上的困
144,c 同一蓝天下 10月27日 14:02 来自 OPPO K9 5G 幸亏在25年前离开体制内，不然我这辈子被荒废掉了。 上世纪八十年代中期毕业的大学生，如我，还是国家包分配的真正的天之骄子。我还是师范生，大专三年每天早中晚三餐还是国家免费提供的。 我工作的最初五年是在一所行业干部学校，学生都是有头有脸的各级干部，一年开不了几次班，课时数少得可怜，大部 展开c,0.65,0.7,0.4,0.5,0.6,negative,0.85,幸亏在25年前离开体制内，不然我这辈子被荒废掉了; 国家包分配的真正的天之骄子; 课时数少得可怜; 大部,文本表达了对过去职业路径的反思和对当前职场环境的不满。作者提到自己曾是国家包分配的‘天之骄子’，但后来发现工作内容空虚、缺乏挑战，表现出对职业发展路径的迷茫（career_path_confusion
145,c 用户6705914920 10月27日 10:21 来自 祖国反黑站超话 祖国反黑站超话 强烈要求中纪委监委、省纪委监委领导提级督办！依法提供私自隐匿的四份材料 ，如本人实名举报不属实，愿承担一切法律责任！！！9.23 复制打开抖音，看看【張氏探探案的作品】宜宾市江安县委原书记张明明 # 忏悔录 # 反腐倡... O网页链接 11/02 Y@Z.mq sEH:/ 本人张瑞， 展开c 播放视频,0.8,0.3,0.2,0.9,0.7,negative,0.85,强烈要求中纪委监委、省纪委监委领导提级督办; 依法提供私自隐匿的四份材料; 愿承担一切法律责任; 张氏探探案的作品,文本内容主要围绕对腐败行为的举报和对监督机制的呼吁，显示出强烈的不满与焦虑情绪。从职场心理学角度分析，虽然没有直接提到职业发展或薪酬问题，但‘强烈要求’和‘愿承担一切法律责任’等表达体现出高度的职场压
146,c 敬媛999 10月27日 07:22 来自 父亲超话 父亲曾是一位小包工头，从我上大一的2004年起，他就一直勤勤恳恳地工作，靠着双手撑起了我们一家二十多年安稳无忧的生活。可就在2024年7月6日，父亲的工地上发生了意外——我的堂弟媳被重物砸伤，导致下肢瘫痪。从那以后，他们一家人便开始不断闹事。父亲一直承担着治疗的费用，可他们依然无休无止地纠 展开c,0.3,0.1,0.2,0.4,0.3,negative,0.85,父亲曾是一位小包工头; 从2004年起一直勤勤恳恳地工作; 工地发生了意外; 不断闹事; 无休无止地纠缠,文本主要描述了家庭成员在工作中遭遇的意外事件及其带来的后续压力，表现出对家庭责任和经济负担的担忧。虽然没有直接提到职业发展、薪酬或职场竞争的具体问题，但‘不断闹事’和‘无休无止地纠缠’暗示了外部压力可
147,c 三千耳Youth 10月27日 00:19 来自 iPhone客户端 记录一些颇有感触的对话 “人和人是很讲究磁场的，和年数有关系，和磨合也有关系，奇怪的是我和大部分人相处都不会有和你待在一起的感觉” “上次去呆的婚礼路上，在车上吃了你给我的糖，回去念念不忘，找你要了链接，我自己是买了，但是……总没有你给我的好吃” “那很好呀，说明和我一起，你会很有 展开c,0.1,0.1,0.1,0.1,0.1,neutral,0.85,人和人是很讲究磁场的; 和年数有关系，和磨合也有关系; 总没有你给我的好吃,该文本主要描述了个人与他人之间的互动感受，内容偏向于情感交流而非职场焦虑。虽然提到‘和年数有关系，和磨合也有关系’可能暗示对人际关系或职场关系的思考，但整体情绪较为中性，未表现出明显的焦虑情绪。因此，
148,c Wruiz_ 10月26日 19:02 来自 iPhone客户端 “花两年来想通一件事其实不算浪费人生” “让自己和人们口中的‘前途’绝缘，继续待在不稳定和贫困里，直到今天我仍不晓得那是勇气还是懦弱。但我至少可以确定的是，如果会发生冲突，那是因为有什么东西值得我们这样。” 看到《加缪手记》里的这些话，我终于挤出时间来把前段时间的思绪整理并记录下 展开c,0.5,0.6,0.3,0.4,0.6,negative,0.85,花两年来想通一件事其实不算浪费人生; 让自己和人们口中的‘前途’绝缘; 继续待在不稳定和贫困里; 那是因为有什么东西值得我们这样,文本表达了对职业发展方向的迷茫（如‘让自己和人们口中的‘前途’绝缘’），以及对自己在职场中角色和归属感的不确定（如‘直到今天我仍不晓得那是勇气还是懦弱’）。虽然没有直接提到薪酬或内卷，但通过‘不稳定和
149,c Fairy的Lin 10月24日 19:34 来自 iPhone客户端 记： 这两天一直在盘开发区的资产 做各种交接 说实话 不管平时有多少抱怨 看到这种场景我的心里真的特别不得劲儿 从初入职场的萌新到接手办公室 一个人摸索跌跌撞撞的把工作捋顺清楚 到开发区不复存在还挺感慨的 感谢吧 感谢我走进体制内的也是初入社会的第一个领导 感谢他我什么都不用说他就都懂 像我 展开c,0.5,0.3,0.1,0.6,0.7,negative,0.85,心里真的特别不得劲儿; 一个人摸索跌跌撞撞的把工作捋顺清楚; 开发区不复存在还挺感慨,文本中表达了对职业发展和身份认同的焦虑，如‘一个人摸索跌跌撞撞的把工作捋顺清楚’显示了职场中的挣扎与不确定性；‘开发区不复存在还挺感慨’暗示了对组织变化带来的角色转变的不安。同时，‘心里真的特别不得劲
